SalesKey,OrderID,OrderLineNumber,OrderDateKey,ShipDateKey,CustomerKey,GeographyKey,RegionKey,ProductKey,ChannelKey,SalesRepKey,SalesAmount,GrossSalesAmount,DiscountAmount,DiscountPct,Quantity,UnitPrice,CostAmount,ProfitAmount,ReturnedFlag
203,ORD-202401-00113,2,20240114,20240117,130,5,2,9,3,10,275.12,281.7,6.58,0.0234,10,28.17,172.04,103.09,0
204,ORD-202401-00113,3,20240114,20240117,130,5,2,14,3,10,80.64,82.08,1.44,0.0176,9,9.12,37.97,42.67,0
205,ORD-202401-00113,4,20240114,20240117,130,5,2,5,3,10,685.0,710.26,25.26,0.0356,2,355.13,492.34,192.66,0
206,ORD-202401-00122,1,20240114,20240117,158,14,5,26,4,1,1520.5,1606.29,85.79,0.0534,3,535.43,1067.41,453.09,0
207,ORD-202401-00122,2,20240114,20240117,158,14,5,5,4,1,1141.22,1150.05,8.83,0.0077,3,383.35,716.1,425.12,0
208,ORD-202401-00133,1,20240114,20240117,135,15,5,14,3,1,79.16,80.91,1.75,0.0216,9,8.99,36.78,42.39,0
209,ORD-202401-00133,2,20240114,20240117,135,15,5,19,3,1,291.03,304.92,13.89,0.0455,2,152.46,176.96,114.08,0
210,ORD-202401-00133,3,20240114,20240117,135,15,5,21,3,1,218.09,225.66,7.57,0.0335,3,75.22,124.66,93.43,0
211,ORD-202401-00133,4,20240114,20240117,135,15,5,3,3,1,608.12,643.74,35.62,0.0553,1,643.74,457.65,150.47,0
212,ORD-202401-00158,1,20240114,20240118,79,1,1,16,2,7,212.37,221.25,8.88,0.0401,15,14.75,157.33,55.04,0
213,ORD-202401-00158,2,20240114,20240118,79,1,1,18,2,7,235.64,244.16,8.52,0.0349,16,15.26,124.2,111.44,0
214,ORD-202401-00158,3,20240114,20240118,79,1,1,20,2,7,392.48,404.14,11.66,0.0288,11,36.74,240.67,151.81,0
215,ORD-202401-00173,1,20240114,20240116,125,9,3,14,3,5,125.87,127.96,2.09,0.0164,14,9.14,54.6,71.26,0
216,ORD-202401-00004,1,20240115,20240119,256,4,2,11,2,10,299.5,306.41,6.91,0.0226,13,23.57,176.66,122.84,0
217,ORD-202401-00004,2,20240115,20240119,256,4,2,22,2,10,671.94,690.27,18.33,0.0266,7,98.61,420.82,251.12,0
218,ORD-202401-00009,1,20240115,20240119,130,5,2,9,1,10,264.66,267.66,3.0,0.0112,9,29.74,149.45,115.21,0
219,ORD-202401-00009,2,20240115,20240119,130,5,2,20,1,10,229.47,237.12,7.65,0.0323,6,39.52,121.57,107.9,0
220,ORD-202401-00042,1,20240115,20240119,112,9,3,3,2,5,1096.19,1133.18,36.99,0.0326,2,566.59,904.67,191.52,0
221,ORD-202401-00042,2,20240115,20240119,112,9,3,13,2,5,159.91,164.64,4.73,0.0287,16,10.29,82.28,77.63,0
222,ORD-202401-00042,3,20240115,20240119,112,9,3,4,2,5,771.97,803.32,31.35,0.039,1,803.32,641.75,130.22,0
223,ORD-202401-00042,4,20240115,20240119,112,9,3,14,2,5,113.18,116.64,3.46,0.0296,12,9.72,50.23,62.96,0
224,ORD-202401-00050,1,20240115,20240121,183,2,1,8,2,7,468.71,480.04,11.33,0.0236,4,120.01,375.1,93.61,0
225,ORD-202401-00050,2,20240115,20240121,183,2,1,16,2,7,236.8,246.96,10.16,0.0412,18,13.72,187.3,49.5,0
226,ORD-202401-00050,3,20240115,20240121,183,2,1,2,2,7,855.14,861.05,5.91,0.0069,5,172.21,575.22,279.93,0
227,ORD-202401-00050,4,20240115,20240121,183,2,1,10,2,7,226.97,235.62,8.65,0.0367,14,16.83,144.23,82.74,0
228,ORD-202401-00055,1,20240115,20240119,199,15,5,16,4,11,72.13,74.3,2.17,0.0292,5,14.86,49.83,22.3,0
229,ORD-202401-00055,2,20240115,20240119,199,15,5,18,4,11,117.52,118.8,1.28,0.0108,8,14.85,60.8,56.72,0
230,ORD-202401-00146,1,20240115,20240118,204,4,2,2,1,10,360.27,362.44,2.17,0.006,2,181.22,237.88,122.39,0
231,ORD-202401-00146,2,20240115,20240118,204,4,2,21,1,10,504.6,516.18,11.58,0.0224,7,73.74,298.07,206.53,0
232,ORD-202401-00144,1,20240116,20240117,175,13,5,27,1,2,1564.8,1648.04,83.24,0.0505,4,412.01,1314.41,250.39,0
233,ORD-202401-00003,1,20240117,20240121,108,7,3,17,4,6,106.39,107.55,1.16,0.0108,9,11.95,53.2,53.19,1
234,ORD-202401-00003,2,20240117,20240121,108,7,3,10,4,6,86.23,87.95,1.72,0.0196,5,17.59,49.26,36.97,0
235,ORD-202401-00003,3,20240117,20240121,108,7,3,3,4,6,1255.66,1288.62,32.96,0.0256,2,644.31,880.1,375.55,0
236,ORD-202401-00003,4,20240117,20240121,108,7,3,27,4,6,1205.72,1258.02,52.3,0.0416,3,419.34,1032.71,173.01,0
237,ORD-202401-00005,1,20240117,20240119,107,4,2,20,3,10,188.15,192.9,4.75,0.0246,5,38.58,111.36,76.79,0
238,ORD-202401-00005,2,20240117,20240119,107,4,2,15,3,10,285.26,296.64,11.38,0.0384,16,18.54,225.31,59.95,0
239,ORD-202401-00027,1,20240117,20240118,150,4,2,13,3,9,89.19,92.48,3.29,0.0356,8,11.56,41.62,47.57,0
240,ORD-202401-00027,2,20240117,20240118,150,4,2,19,3,9,605.39,620.6,15.21,0.0245,4,155.15,370.4,234.99,0
241,ORD-202401-00027,3,20240117,20240118,150,4,2,6,3,9,619.94,645.06,25.12,0.0389,3,215.02,423.95,195.99,0
242,ORD-202401-00028,1,20240117,20240119,30,6,2,15,3,10,163.73,168.56,4.83,0.0286,8,21.07,108.56,55.18,0
243,ORD-202401-00028,2,20240117,20240119,30,6,2,13,3,10,105.4,108.09,2.69,0.0249,9,12.01,49.39,56.01,0
244,ORD-202401-00028,3,20240117,20240119,30,6,2,4,3,10,1521.36,1556.22,34.86,0.0224,2,778.11,1229.16,292.2,0
245,ORD-202401-00036,1,20240117,20240119,153,15,5,23,4,1,4236.64,4478.43,241.79,0.054,3,1492.81,3356.11,880.52,0
246,ORD-202401-00036,2,20240117,20240119,153,15,5,3,4,1,628.17,655.32,27.15,0.0414,1,655.32,451.86,176.31,0
247,ORD-202401-00036,3,20240117,20240119,153,15,5,18,4,1,156.13,159.1,2.97,0.0187,10,15.91,75.06,81.07,0
248,ORD-202401-00036,4,20240117,20240119,153,15,5,21,4,1,363.59,381.8,18.21,0.0477,5,76.36,200.88,162.71,0
249,ORD-202401-00056,1,20240117,20240120,133,6,2,27,4,9,871.98,871.98,0.0,0.0,2,435.99,696.01,175.97,0
250,ORD-202401-00060,1,20240117,20240119,195,6,2,16,3,9,166.71,169.4,2.69,0.0159,11,15.4,115.26,51.45,0
251,ORD-202401-00060,2,20240117,20240119,195,6,2,6,3,9,213.58,219.01,5.43,0.0248,1,219.01,148.08,65.5,0
252,ORD-202401-00060,3,20240117,20240119,195,6,2,1,3,9,540.94,554.68,13.74,0.0248,2,277.34,392.41,148.53,0
253,ORD-202401-00063,1,20240117,20240118,110,8,3,12,1,6,160.14,165.7,5.56,0.0335,10,16.57,90.57,69.58,0
254,ORD-202401-00063,2,20240117,20240118,110,8,3,18,1,6,188.47,189.67,1.2,0.0063,13,14.59,98.06,90.4,0
255,ORD-202401-00063,3,20240117,20240118,110,8,3,7,1,6,2860.71,3008.85,148.14,0.0492,3,1002.95,2404.86,455.85,0
256,ORD-202401-00105,1,20240117,20240121,190,15,5,12,4,11,154.04,158.6,4.56,0.0287,10,15.86,87.61,66.44,0
257,ORD-202401-00105,2,20240117,20240121,190,15,5,24,4,11,1857.28,1919.99,62.71,0.0327,1,1919.99,1480.97,376.32,0
258,ORD-202401-00106,1,20240117,20240124,227,7,3,4,2,6,2187.79,2319.3,131.51,0.0567,3,773.1,1838.87,348.93,0
259,ORD-202401-00106,2,20240117,20240124,227,7,3,13,2,6,151.43,155.22,3.79,0.0244,13,11.94,65.48,85.95,0
260,ORD-202401-00109,1,20240117,20240121,256,4,2,19,1,9,430.07,431.07,1.0,0.0023,3,143.69,272.43,157.65,0
261,ORD-202401-00109,2,20240117,20240121,256,4,2,23,1,9,2836.8,2836.8,0.0,0.0,2,1418.4,2291.99,544.81,0
262,ORD-202401-00111,1,20240117,20240120,106,11,4,4,1,12,2947.63,3102.96,155.33,0.0501,4,775.74,2464.69,482.94,0
263,ORD-202401-00111,2,20240117,20240120,106,11,4,20,1,12,305.18,313.12,7.94,0.0254,8,39.14,173.09,132.09,0
264,ORD-202401-00111,3,20240117,20240120,106,11,4,19,1,12,595.38,612.24,16.86,0.0275,4,153.06,360.52,234.86,0
265,ORD-202401-00111,4,20240117,20240120,106,11,4,2,1,12,491.71,508.41,16.7,0.0328,3,169.47,349.0,142.71,0
266,ORD-202401-00123,1,20240117,20240122,157,14,5,15,2,1,282.37,294.6,12.23,0.0415,15,19.64,202.03,80.34,0
267,ORD-202401-00123,2,20240117,20240122,157,14,5,22,2,1,300.83,311.28,10.45,0.0336,3,103.76,168.23,132.6,0
268,ORD-202401-00131,1,20240117,20240122,193,14,5,12,2,11,177.21,182.8,5.59,0.0306,10,18.28,89.1,88.12,0
269,ORD-202401-00131,2,20240117,20240122,193,14,5,19,2,11,436.85,458.4,21.55,0.047,3,152.8,271.86,164.99,0
270,ORD-202401-00131,3,20240117,20240122,193,14,5,20,2,11,449.45,464.64,15.19,0.0327,11,42.24,226.8,222.64,0
271,ORD-202401-00023,1,20240118,20240121,193,14,5,23,2,2,4480.65,4720.35,239.7,0.0508,3,1573.45,3412.55,1068.1,0
272,ORD-202401-00062,1,20240118,20240120,46,2,1,16,1,8,220.52,226.1,5.58,0.0247,17,13.3,178.71,41.81,0
273,ORD-202401-00062,2,20240118,20240120,46,2,1,5,1,8,1368.13,1392.84,24.71,0.0177,4,348.21,966.84,401.29,0
274,ORD-202401-00062,3,20240118,20240120,46,2,1,15,1,8,160.8,160.8,0.0,0.0,8,20.1,109.8,51.0,0
275,ORD-202401-00085,1,20240118,20240121,102,10,4,22,4,12,552.8,574.44,21.64,0.0377,6,95.74,334.22,218.59,0
276,ORD-202401-00085,2,20240118,20240121,102,10,4,8,4,12,368.03,385.11,17.08,0.0444,3,128.37,291.22,76.81,0
277,ORD-202401-00098,1,20240118,20240122,256,4,2,9,2,10,342.33,346.8,4.47,0.0129,12,28.9,195.37,146.96,0
278,ORD-202401-00098,2,20240118,20240122,256,4,2,17,2,10,146.56,149.16,2.6,0.0174,12,12.43,73.24,73.31,0
279,ORD-202401-00098,3,20240118,20240122,256,4,2,11,2,10,256.48,263.4,6.92,0.0263,12,21.95,160.1,96.38,0
280,ORD-202401-00152,1,20240118,20240121,151,8,3,24,4,5,5708.29,5838.33,130.04,0.0223,3,1946.11,4652.75,1055.54,0
281,ORD-202401-00152,2,20240118,20240121,151,8,3,13,4,5,92.42,93.69,1.27,0.0135,9,10.41,46.02,46.4,0
282,ORD-202401-00152,3,20240118,20240121,151,8,3,23,4,5,2689.99,2744.92,54.93,0.02,2,1372.46,2170.0,519.99,0
283,ORD-202401-00080,1,20240119,20240120,54,14,5,15,3,1,184.82,190.2,5.38,0.0283,10,19.02,131.11,53.71,0
284,ORD-202401-00080,2,20240119,20240120,54,14,5,1,3,1,1280.69,1334.4,53.71,0.0403,4,333.6,757.2,523.49,0
285,ORD-202401-00080,3,20240119,20240120,54,14,5,6,3,1,878.12,916.16,38.04,0.0415,4,229.04,550.4,327.72,0
286,ORD-202401-00154,1,20240119,20240123,187,10,4,2,4,4,535.59,551.25,15.66,0.0284,3,183.75,328.45,207.14,0
287,ORD-202401-00157,1,20240119,20240123,257,14,5,2,2,1,861.89,914.55,52.66,0.0576,5,182.91,591.78,270.11,0
288,ORD-202401-00157,2,20240119,20240123,257,14,5,20,2,1,185.3,191.5,6.2,0.0324,5,38.3,101.9,83.4,0
289,ORD-202401-00159,1,20240119,20240125,105,3,1,15,1,7,168.7,172.8,4.1,0.0238,9,19.2,125.75,42.95,0
290,ORD-202401-00159,2,20240119,20240125,105,3,1,16,1,7,149.38,149.38,0.0,0.0,11,13.58,112.65,36.73,0
291,ORD-202401-00045,1,20240120,20240125,138,15,5,1,2,11,488.3,506.16,17.86,0.0353,2,253.08,395.91,92.4,0
292,ORD-202401-00132,1,20240120,20240125,247,10,4,21,2,12,674.85,698.76,23.91,0.0342,9,77.64,372.05,302.8,0
293,ORD-202401-00132,2,20240120,20240125,247,10,4,18,2,12,370.2,377.5,7.3,0.0193,25,15.1,183.46,186.74,0
294,ORD-202401-00132,3,20240120,20240125,247,10,4,19,2,12,1043.31,1102.01,58.7,0.0533,7,157.43,647.31,396.0,0
295,ORD-202401-00142,1,20240120,20240122,115,6,2,8,3,10,243.33,244.6,1.27,0.0052,2,122.3,187.17,56.16,0
296,ORD-202401-00142,2,20240120,20240122,115,6,2,17,3,10,82.87,83.44,0.57,0.0069,7,11.92,41.59,41.28,1
297,ORD-202401-00142,3,20240120,20240122,115,6,2,15,3,10,112.3,117.48,5.18,0.0441,6,19.58,80.47,31.83,0
298,ORD-202401-00163,1,20240120,20240122,67,4,2,19,3,10,737.56,751.75,14.19,0.0189,5,150.35,475.92,261.64,0
299,ORD-202401-00163,2,20240120,20240122,67,4,2,21,3,10,376.07,391.1,15.03,0.0384,5,78.22,209.85,166.22,0
300,ORD-202401-00066,1,20240121,20240122,89,11,4,15,3,4,73.38,75.32,1.94,0.0257,4,18.83,53.39,19.99,0
301,ORD-202401-00070,1,20240121,20240126,56,15,5,17,2,1,291.63,303.36,11.73,0.0387,24,12.64,140.42,151.21,0
302,ORD-202401-00070,2,20240121,20240126,56,15,5,11,2,1,239.2,248.16,8.96,0.0361,11,22.56,138.73,100.47,0
303,ORD-202401-00086,1,20240121,20240125,247,10,4,6,1,4,452.52,470.76,18.24,0.0387,2,235.38,278.5,174.02,0
304,ORD-202401-00086,2,20240121,20240125,247,10,4,11,1,4,136.32,140.16,3.84,0.0274,6,23.36,77.14,59.18,0
305,ORD-202401-00086,3,20240121,20240125,247,10,4,2,1,4,848.32,876.55,28.23,0.0322,5,175.31,560.8,287.52,0
306,ORD-202401-00124,1,20240121,20240122,65,5,2,20,3,9,115.56,118.41,2.85,0.0241,3,39.47,66.21,49.35,0
307,ORD-202401-00176,1,20240121,20240125,157,14,5,8,1,2,128.94,129.88,0.94,0.0073,1,129.88,90.6,38.33,0
308,ORD-202401-00032,1,20240122,20240126,155,13,5,9,1,1,258.51,260.73,2.22,0.0085,9,28.97,141.07,117.45,0
309,ORD-202401-00032,2,20240122,20240126,155,13,5,8,1,1,484.96,496.84,11.88,0.0239,4,124.21,347.61,137.35,0
310,ORD-202401-00038,1,20240122,20240129,172,7,3,5,2,6,1357.35,1419.08,61.73,0.0435,4,354.77,943.97,413.38,0
311,ORD-202401-00117,1,20240122,20240126,253,7,3,25,3,5,1776.25,1908.84,132.59,0.0695,6,318.14,1430.84,345.42,0
312,ORD-202401-00117,2,20240122,20240126,253,7,3,28,3,5,230.77,242.6,11.83,0.0488,1,242.6,191.04,39.73,0
313,ORD-202401-00117,3,20240122,20240126,253,7,3,1,3,5,568.8,598.28,29.48,0.0493,2,299.14,384.29,184.5,0
314,ORD-202401-00155,1,20240122,20240126,33,9,3,20,3,6,262.64,268.8,6.16,0.0229,7,38.4,149.5,113.15,0
315,ORD-202401-00170,1,20240122,20240124,167,13,5,22,1,11,512.9,532.55,19.65,0.0369,5,106.51,283.59,229.31,0
316,ORD-202401-00170,2,20240122,20240124,167,13,5,6,1,11,455.98,464.64,8.66,0.0186,2,232.32,278.42,177.56,0
317,ORD-202401-00170,3,20240122,20240124,167,13,5,5,1,11,694.41,702.2,7.79,0.0111,2,351.1,484.63,209.77,0
318,ORD-202401-00114,1,20240123,20240126,123,8,3,25,4,6,1112.53,1140.88,28.35,0.0248,4,285.22,951.0,161.53,0
319,ORD-202401-00114,2,20240123,20240126,123,8,3,3,4,6,2955.33,3014.35,59.02,0.0196,5,602.87,2344.23,611.1,0
320,ORD-202401-00114,3,20240123,20240126,123,8,3,19,4,6,819.3,844.2,24.9,0.0295,6,140.7,583.92,235.39,0
321,ORD-202401-00114,4,20240123,20240126,123,8,3,5,4,6,318.11,328.02,9.91,0.0302,1,328.02,225.94,92.16,0
322,ORD-202401-00118,1,20240123,20240126,217,4,2,16,3,10,179.51,184.2,4.69,0.0255,12,15.35,121.34,58.17,0
323,ORD-202401-00118,2,20240123,20240126,217,4,2,5,3,10,357.91,370.3,12.39,0.0335,1,370.3,241.64,116.27,0
324,ORD-202401-00118,3,20240123,20240126,217,4,2,2,3,10,550.77,560.16,9.39,0.0168,3,186.72,366.23,184.54,0
325,ORD-202401-00127,1,20240123,20240125,191,8,3,12,3,5,129.4,132.57,3.17,0.0239,9,14.73,77.72,51.68,0
326,ORD-202401-00127,2,20240123,20240125,191,8,3,28,3,5,1407.07,1485.78,78.71,0.053,6,247.63,1184.69,222.38,0
327,ORD-202401-00148,1,20240123,20240125,45,7,3,14,3,5,104.67,107.14,2.47,0.0231,11,9.74,42.61,62.06,0
328,ORD-202401-00014,1,20240124,20240126,134,12,4,14,3,12,51.74,53.58,1.84,0.0343,6,8.93,24.52,27.22,0
329,ORD-202401-00014,2,20240124,20240126,134,12,4,8,3,12,633.81,644.7,10.89,0.0169,5,128.94,462.23,171.58,0
330,ORD-202401-00014,3,20240124,20240126,134,12,4,16,3,12,198.14,205.38,7.24,0.0352,14,14.67,140.23,57.91,0
331,ORD-202401-00022,1,20240124,20240131,211,15,5,21,2,11,553.0,577.76,24.76,0.0429,8,72.22,318.61,234.39,0
332,ORD-202401-00022,2,20240124,20240131,211,15,5,1,2,11,1086.61,1153.48,66.87,0.058,4,288.37,740.73,345.88,0
333,ORD-202401-00022,3,20240124,20240131,211,15,5,20,2,11,317.96,333.81,15.85,0.0475,9,37.09,192.49,125.47,0
334,ORD-202401-00065,1,20240124,20240127,148,3,1,19,4,7,545.93,568.28,22.35,0.0393,4,142.07,370.95,174.97,0
335,ORD-202401-00065,2,20240124,20240127,148,3,1,25,4,7,1277.2,1312.28,35.08,0.0267,4,328.07,978.03,299.17,0
336,ORD-202401-00099,1,20240124,20240126,138,15,5,22,3,2,264.75,270.84,6.09,0.0225,3,90.28,178.3,86.45,0
337,ORD-202401-00099,2,20240124,20240126,138,15,5,20,3,2,154.64,160.52,5.88,0.0366,4,40.13,82.66,71.97,0
338,ORD-202401-00116,1,20240124,20240127,56,15,5,26,4,11,1341.59,1416.45,74.86,0.0529,3,472.15,1097.96,243.63,1
339,ORD-202401-00116,2,20240124,20240127,56,15,5,7,4,11,1932.14,1999.38,67.24,0.0336,2,999.69,1664.83,267.31,0
340,ORD-202401-00082,1,20240125,20240127,215,5,2,22,4,9,500.35,513.3,12.95,0.0252,5,102.66,286.69,213.66,0
341,ORD-202401-00082,2,20240125,20240127,215,5,2,17,4,9,47.26,47.72,0.46,0.0096,4,11.93,24.19,23.07,0
342,ORD-202401-00097,1,20240125,20240128,22,15,5,21,4,2,65.27,67.98,2.71,0.0399,1,67.98,42.18,23.09,0
343,ORD-202401-00097,2,20240125,20240128,22,15,5,24,4,2,1837.33,1923.44,86.11,0.0448,1,1923.44,1466.73,370.6,0
344,ORD-202401-00026,1,20240126,20240131,202,3,1,15,1,8,282.16,283.52,1.36,0.0048,16,17.72,215.68,66.49,0
345,ORD-202401-00026,2,20240126,20240131,202,3,1,3,1,8,629.32,637.86,8.54,0.0134,1,637.86,461.26,168.06,0
346,ORD-202401-00064,1,20240126,20240127,79,1,1,3,4,8,2416.4,2461.72,45.32,0.0184,4,615.43,1964.3,452.1,0
347,ORD-202401-00136,1,20240126,20240129,123,8,3,12,4,6,159.12,161.4,2.28,0.0141,10,16.14,89.02,70.1,1
348,ORD-202401-00136,2,20240126,20240129,123,8,3,25,4,6,607.14,615.9,8.76,0.0142,2,307.95,458.01,149.13,0
349,ORD-202401-00140,1,20240126,20240131,236,10,4,12,1,3,153.76,157.0,3.24,0.0206,10,15.7,87.53,66.23,0
350,ORD-202401-00140,2,20240126,20240131,236,10,4,19,1,3,617.98,636.0,18.02,0.0283,5,127.2,452.46,165.52,0
351,ORD-202401-00011,1,20240127,20240131,91,4,2,8,4,10,367.22,371.43,4.21,0.0113,3,123.81,284.52,82.69,0
352,ORD-202401-00108,1,20240127,20240130,226,15,5,11,3,1,126.03,129.66,3.63,0.028,6,21.61,74.24,51.79,0
353,ORD-202401-00108,2,20240127,20240130,226,15,5,9,3,1,161.75,169.26,7.51,0.0444,6,28.21,94.84,66.91,0
354,ORD-202401-00108,3,20240127,20240130,226,15,5,25,3,1,319.05,330.43,11.38,0.0344,1,330.43,234.35,84.7,0
355,ORD-202401-00108,4,20240127,20240130,226,15,5,8,3,1,334.99,345.57,10.58,0.0306,3,115.19,281.85,53.14,0
356,ORD-202401-00128,1,20240127,20240129,109,12,4,20,4,12,225.13,227.7,2.57,0.0113,6,37.95,121.19,103.94,0
357,ORD-202401-00145,1,20240127,20240201,177,10,4,6,2,12,854.16,893.96,39.8,0.0445,4,223.49,583.78,270.38,0
358,ORD-202401-00047,1,20240128,20240201,181,1,1,24,4,8,5447.6,5773.32,325.72,0.0564,3,1924.44,4528.92,918.67,0
359,ORD-202401-00047,2,20240128,20240201,181,1,1,4,4,8,1580.84,1580.84,0.0,0.0,2,790.42,1238.16,342.68,0
360,ORD-202401-00047,3,20240128,20240201,181,1,1,13,4,8,74.16,75.32,1.16,0.0154,7,10.76,38.55,35.61,0
361,ORD-202401-00052,1,20240128,20240131,189,2,1,14,3,8,109.36,110.64,1.28,0.0116,12,9.22,49.06,60.29,0
362,ORD-202401-00093,1,20240128,20240202,247,10,4,10,2,12,366.96,375.6,8.64,0.023,20,18.78,192.32,174.64,0
363,ORD-202401-00093,2,20240128,20240202,247,10,4,21,2,12,705.87,724.1,18.23,0.0252,10,72.41,402.96,302.91,0
364,ORD-202401-00156,1,20240128,20240130,81,10,4,11,3,12,241.01,251.4,10.39,0.0413,12,20.95,153.8,87.21,0
365,ORD-202401-00156,2,20240128,20240130,81,10,4,13,3,12,142.03,143.04,1.01,0.0071,12,11.92,59.71,82.32,0
366,ORD-202401-00165,1,20240128,20240129,243,12,4,5,3,12,958.71,994.59,35.88,0.0361,3,331.53,684.41,274.3,0
367,ORD-202401-00165,2,20240128,20240129,243,12,4,22,3,12,409.65,415.68,6.03,0.0145,4,103.92,230.03,179.62,0
368,ORD-202401-00165,3,20240128,20240129,243,12,4,18,3,12,59.17,60.72,1.55,0.0255,4,15.18,30.54,28.63,0
369,ORD-202401-00175,1,20240128,20240204,161,9,3,6,2,5,1000.58,1040.25,39.67,0.0381,5,208.05,732.69,267.89,0
370,ORD-202401-00175,2,20240128,20240204,161,9,3,25,2,5,1726.45,1767.2,40.75,0.0231,5,353.44,1194.57,531.89,0
371,ORD-202401-00101,1,20240129,20240131,50,5,2,21,1,9,151.39,153.78,2.39,0.0156,2,76.89,84.18,67.21,0
372,ORD-202401-00115,1,20240129,20240131,181,1,1,25,3,7,959.87,1015.14,55.27,0.0544,3,338.38,725.15,234.72,0
373,ORD-202401-00137,1,20240129,20240202,253,7,3,13,3,6,66.65,67.68,1.03,0.0152,6,11.28,29.82,36.83,0
374,ORD-202401-00137,2,20240129,20240202,253,7,3,21,3,6,271.67,276.04,4.37,0.0158,4,69.01,159.58,112.08,0
375,ORD-202401-00137,3,20240129,20240202,253,7,3,10,3,6,163.98,168.21,4.23,0.0252,9,18.69,90.11,73.87,0
376,ORD-202401-00137,4,20240129,20240202,253,7,3,26,3,6,1392.91,1462.5,69.59,0.0476,3,487.5,1081.29,311.62,0
377,ORD-202401-00147,1,20240130,20240203,195,6,2,2,3,9,363.63,372.78,9.15,0.0245,2,186.39,232.65,130.99,0
378,ORD-202401-00150,1,20240130,20240202,154,6,2,21,4,9,269.52,277.28,7.76,0.028,4,69.32,166.91,102.61,0
379,ORD-202401-00150,2,20240130,20240202,154,6,2,2,4,9,324.38,340.88,16.5,0.0484,2,170.44,238.2,86.18,0
380,ORD-202401-00013,1,20240131,20240204,54,14,5,22,3,1,584.85,619.08,34.23,0.0553,6,103.18,333.07,251.78,0
381,ORD-202401-00013,2,20240131,20240204,54,14,5,2,3,1,505.31,539.82,34.51,0.0639,3,179.94,337.14,168.18,0
382,ORD-202401-00017,1,20240131,20240201,112,9,3,28,4,5,459.34,480.92,21.58,0.0449,2,240.46,374.73,84.61,0
383,ORD-202401-00017,2,20240131,20240201,112,9,3,20,4,5,410.03,410.74,0.71,0.0017,11,37.34,232.28,177.75,0
384,ORD-202401-00029,1,20240131,20240202,17,10,4,19,4,3,944.6,983.08,38.48,0.0391,7,140.44,651.08,293.52,0
385,ORD-202401-00029,2,20240131,20240202,17,10,4,18,4,3,134.73,137.61,2.88,0.0209,9,15.29,66.86,67.87,0
386,ORD-202401-00029,3,20240131,20240202,17,10,4,6,4,3,216.16,221.09,4.93,0.0223,1,221.09,138.54,77.62,0
387,ORD-202401-00058,1,20240131,20240206,190,15,5,13,2,2,175.88,185.47,9.59,0.0517,17,10.91,87.47,88.41,0
388,ORD-202401-00058,2,20240131,20240206,190,15,5,9,2,2,318.83,330.6,11.77,0.0356,12,27.55,193.01,125.82,0
389,ORD-202401-00119,1,20240131,20240203,162,12,4,9,4,4,86.15,89.1,2.95,0.0331,3,29.7,46.54,39.61,0
390,ORD-202401-00119,2,20240131,20240203,162,12,4,12,4,4,83.63,86.65,3.02,0.0348,5,17.33,44.44,39.2,0
391,ORD-202402-00187,1,20240201,20240203,109,12,4,28,3,4,1198.1,1273.7,75.6,0.0594,5,254.74,946.72,251.38,0
392,ORD-202402-00187,2,20240201,20240203,109,12,4,18,3,4,118.08,120.24,2.16,0.0179,8,15.03,59.17,58.92,0
393,ORD-202402-00192,1,20240201,20240204,196,2,1,27,4,7,1549.41,1587.72,38.31,0.0241,4,396.93,1428.58,120.83,0
394,ORD-202402-00192,2,20240201,20240204,196,2,1,25,4,7,996.1,1016.37,20.27,0.0199,3,338.79,718.21,277.89,0
395,ORD-202402-00192,3,20240201,20240204,196,2,1,11,4,7,102.76,104.4,1.64,0.0157,5,20.88,64.24,38.52,0
396,ORD-202402-00223,1,20240201,20240205,161,9,3,10,4,6,178.2,180.9,2.7,0.015,10,18.09,98.06,80.14,0
397,ORD-202402-00223,2,20240201,20240205,161,9,3,18,4,6,68.72,69.35,0.63,0.0091,5,13.87,37.12,31.6,0
398,ORD-202402-00223,3,20240201,20240205,161,9,3,11,4,6,107.56,108.05,0.49,0.0045,5,21.61,63.33,44.23,0
399,ORD-202402-00258,1,20240201,20240204,204,4,2,16,4,9,115.05,117.6,2.55,0.0217,8,14.7,83.04,32.01,0
400,ORD-202402-00258,2,20240201,20240204,204,4,2,1,4,9,1155.6,1163.84,8.24,0.0071,4,290.96,805.86,349.74,0
401,ORD-202402-00324,1,20240201,20240207,40,3,1,23,2,8,9479.59,9634.38,154.79,0.0161,7,1376.34,8010.83,1468.75,0
402,ORD-202402-00324,2,20240201,20240207,40,3,1,14,2,8,177.95,183.4,5.45,0.0297,20,9.17,80.19,97.75,0
403,ORD-202402-00200,1,20240202,20240205,85,8,3,19,3,6,563.06,575.08,12.02,0.0209,4,143.77,365.86,197.2,0
404,ORD-202402-00224,1,20240202,20240205,128,7,3,26,3,5,891.62,952.2,60.58,0.0636,2,476.1,750.67,140.95,0
405,ORD-202402-00224,2,20240202,20240205,128,7,3,13,3,5,87.83,89.28,1.45,0.0162,8,11.16,42.01,45.83,0
406,ORD-202402-00224,3,20240202,20240205,128,7,3,9,3,5,105.82,108.76,2.94,0.0271,4,27.19,64.25,41.56,0
407,ORD-202402-00224,4,20240202,20240205,128,7,3,16,3,5,85.66,86.52,0.86,0.01,6,14.42,65.07,20.59,0
